2.655242654680056713e+00,-3.165053351201059240e+00
1.939735995906264332e+00,2.787147198123207659e-01
-1.312790820223973309e+00,-2.327654271043718026e+00
6.600105055979765822e-02,-2.700850248232682826e+00
1.209683860487857476e+00,-7.299326577602616162e-01
-2.066121873182253044e+00,-1.488566217703502392e+00
-1.012687914095526054e+00,3.192137227513484721e+00
-3.064153673703461145e+00,2.863544497389318710e+00
3.636911671487245368e+00,-3.233886716671555472e+00
-1.621608332174768741e+00,-3.338823132950913486e+00
1.997946276985545833e+00,1.179259474773653782e+00
1.964226344930991797e+00,-2.544401943981972725e+00
2.213577027124575825e+00,-5.946206253581207690e-01
-3.345414793655800523e+00,7.460099160531572515e-01
3.760137933997627080e-01,-1.510111781130550224e+00
-3.116190605870102992e+00,-2.005126064377047435e+00
-9.430628113353236586e-01,1.285588134737460475e+00
2.796254283328169610e+00,5.977337257791259795e-01
-1.180464849686043483e+00,-1.144582652199018113e+00
2.981606897390087330e+00,-2.298605199960872980e+00
1.721567958204366366e+00,-3.512682349799041592e+00
-3.689782459305472884e+00,-2.945718316708486384e+00
6.597825879265797333e-01,-3.078590710025756128e+00
1.486042840000349141e+00,-1.680814898116883338e+00
-6.976175568728266718e-01,-3.152271837342210947e+00
-4.575410808908801918e-01,2.331182322435167986e+00
-2.277002438140677931e+00,-2.743620306660629726e+00
-2.525245882214538717e+00,-6.904695363060531221e-01
1.272847721531820131e+00,1.010619927698499954e+00
2.903137486647449084e+00,-3.521498463177390459e+00
-6.224533330381434304e-01,-1.881167961349523354e+00
-2.107346379080760279e+00,2.728679095204527005e+00
2.066379655102021928e-01,-4.766878777109595511e-01
-3.502619886738213228e+00,2.285895674666428956e+00
-1.346260052712192401e+00,1.669552854155100796e-01
3.840004448586504804e+00,-2.552557797343315560e+00
1.251042858256381951e+00,3.864788858818446471e-02
2.865298224416194639e+00,-4.050939470904069140e-02
-2.961707380182340810e+00,-1.250439087046301800e+00
-2.133478609604928522e-01,3.169946154837424590e+00
-1.769960123293638388e+00,-5.901536947105752162e-01
-2.365329597864118227e+00,-3.526845750793073275e+00
-2.060705229794213444e+00,-2.058693134634626887e+00
8.589214751908156309e-01,-2.307278126006397034e+00
-2.355874009103373634e+00,6.002505660336772131e-01
2.332905437315854424e+00,-1.554825724356057481e+00
2.508913643303934737e+00,-2.671974664414219269e+00
2.413913398557550050e+00,-3.470051449350179951e+00
-2.026763893638543479e-01,1.457860604726690656e+00
-1.131666099249257762e+00,2.152977554905114221e+00
3.830869701803811811e+00,9.957253466906244022e-01
-3.688342471237513021e+00,1.272877416090247404e+00
-3.687178079551100218e+00,-2.351331589514716214e+00
-7.333076090611658771e-01,5.523265309872855688e-01
-3.688805207504204375e+00,3.096089852805779419e+00
-2.719137713331388095e+00,2.314428266030372772e+00
1.710199206581482390e+00,-3.617425503618472149e-01
-1.994776991058215154e+00,3.205385722145225547e+00
7.393793081700672509e-01,-1.052662841479480527e+00
4.187466661027539061e-03,-3.415123146843086488e+00
-1.299308758238383987e+00,-2.787952274247719409e+00
-1.309491898327176607e+00,-1.707491361395551799e+00
-6.337391932614058199e-01,-2.552297451872977518e+00
3.095717901848814346e+00,-2.831724076078651731e+00
3.741516380183047108e+00,-3.478156231695352929e+00
2.899748212409398729e+00,1.581514055011414843e+00
1.569966881226173339e+00,-1.160969868674247785e+00
-5.885014989159786936e-01,-7.262933589281885816e-01
3.245838365821646310e+00,-9.917607631110727517e-01
-3.008398207116047551e+00,6.370142813653290048e-02
-1.637066379388365966e+00,9.851706150328234379e-01
2.316674706881234780e+00,4.050844125764885284e-01
3.800232334795092815e+00,3.399325435514688465e-02
1.830559188138769500e-02,-1.992549804657704371e+00
1.429290623443886243e+00,1.791794221642206697e+00
1.656901536029746769e+00,-2.995238145980975819e+00
-3.701380747759273504e+00,-3.532601363473098388e+00
-2.694498647428703819e+00,-1.577632595836519158e+00
-1.269874842179287810e+00,-3.532991781308810086e+00
-1.825611143215137844e+00,-1.111792653774265727e+00
-1.761309645643354349e+00,-2.591650722108248761e+00
-3.677879594604732461e+00,-1.149170097032239379e+00
-3.667502508932249050e+00,2.716890023807208454e+00
2.917535986391958769e+00,-1.898904100689978502e+00
-2.687350491029077304e+00,1.149981244212686438e+00
-3.682270976057108847e+00,4.935359622582766725e-01
2.833607474986834962e+00,1.045013637275496787e+00
-2.846934937988627290e+00,-2.562951205510166641e+00
-3.447089111394390226e+00,-3.122767075981288443e+00
1.704345580005078187e+00,8.352203111605009944e-01
6.170064602354154992e-01,-3.394565349076232863e-01
-3.710892847173252740e+00,-1.807141260060754151e+00
-2.709802285988165416e-01,-1.038322308493025314e+00
-2.830469549800333162e+00,5.535966745708846837e-01
-1.894778565436532558e+00,-3.492505031885033695e+00
-1.032128298347612994e+00,-5.723557639511658302e-01
1.163718375308218089e+00,-3.329747459029508860e+00
3.796496880685988895e+00,1.910954961925342754e+00
-1.510654423033626514e+00,3.187302032937116447e+00
-2.582661069619822669e+00,2.754806986762684762e+00
