2.776484098062879102e+00,-3.219924862563924961e+00
-1.276918687366699334e+00,-2.302641984462626468e+00
1.963029457824855495e+00,1.189847281313691774e-01
5.348869284099406762e-01,-2.540353050930515444e+00
-2.434962433097532131e+00,-1.325607338005444280e+00
1.225121999128686578e+00,-9.551154483241726112e-01
-1.213244653960917407e+00,2.965805163803033384e+00
-3.001875102527868933e+00,2.602921576897396339e+00
-1.871966057394094607e+00,-3.524621555951215512e+00
1.973527332131399081e+00,1.250630780563961597e+00
2.274694011069346988e+00,-2.129272555507427889e+00
-8.479913164879451237e-01,1.233177204672204486e+00
-3.527259142944785708e+00,-2.537599985625286436e+00
-3.327700896147066878e+00,6.593077528891870820e-01
3.827239995925693083e+00,-3.298296189233063558e+00
-9.414653629814271341e-01,-9.772877632141407922e-01
-2.720436693346650614e-01,-3.222558052184997024e+00
1.724456233945140138e+00,-3.526479768252128277e+00
3.101516554533543246e+00,3.576717315876734027e-01
1.774017395640279382e-01,-1.399474146179995770e+00
-1.840811591645157286e-01,3.059254222956510727e+00
7.843675034980184257e-01,5.417281101165465351e-01
3.704896981849179927e+00,-2.188846630745283406e+00
-1.799748746155098056e+00,-3.507022523938818637e-02
2.466866074756361105e+00,-6.575448023434877776e-01
-2.225193755817573393e+00,-2.311479747684302311e+00
-3.588551945974135293e+00,-3.501893673195308754e+00
-3.620425759838084456e+00,2.912785564419369866e+00
-5.551409994928135916e-01,-2.277929518890891458e+00
-1.672593316434103805e+00,-1.379372658557881159e+00
-3.644756887711673610e+00,-1.436472022308683982e+00
-2.392207740639270774e+00,3.201867217513654662e+00
-3.693193150990798479e+00,1.458303269732783125e+00
-1.551737916341000556e-02,2.023206821675584077e+00
-5.049506291999295016e-02,-3.227153735778052202e-01
-1.973448267141379331e+00,1.455747399414499821e+00
3.574453061196418258e+00,1.448732654371707174e+00
1.634794013738681162e+00,-2.522018449492465564e+00
-1.351643086793476112e+00,-3.201155068642124846e+00
3.117119435663222138e+00,-3.467679601959808178e+00
-9.396594795969384073e-01,3.194040214786590060e+00
2.355276630076483801e+00,-3.529004702699283680e+00
3.812278085413383089e-01,-3.413788867145109318e+00
2.805534595305160028e+00,-2.572500871199427053e+00
-3.016074823772849633e+00,-3.066082925037285634e-01
-1.082525992982688035e+00,2.083933892337695770e+00
1.410556784705369271e+00,9.544345676083323404e-01
2.570116297662619953e+00,9.672022602671499492e-01
1.062341478449599474e+00,-9.327218368893008815e-02
-7.436471643001252296e-01,4.348865083524655617e-01
3.840893145817428245e+00,-7.715395396229203229e-01
1.751614545558329628e+00,-1.372820462282040133e+00
3.191224958755597196e+00,-1.942968187404816138e+00
-3.185618599076098789e+00,-3.024677505755073881e+00
-2.756834352564297319e+00,-3.377861164082295975e+00
-5.198344247436370580e-03,-2.772667544654220606e+00
-3.703107673029914171e+00,-3.244890913305126912e+00
-2.967517002590372321e+00,-2.114952751539924236e+00
-2.018677008765000114e+00,2.651094213624685114e+00
-2.533012326420633009e+00,8.981268559276762709e-01
1.248540435722104380e+00,1.877303312585412609e+00
2.929394302578567366e+00,-1.359524617031035998e+00
-1.633932266460528915e+00,3.147310457484638224e+00
1.034253611916320370e+00,-3.479719196644041279e+00
-3.668791544172110175e+00,6.058544265739187473e-01
-2.460396786991958962e+00,-7.671971846222853664e-01
3.797239757013903816e+00,4.449248172706186111e-01
5.886092219290897098e-01,-5.443194893871674545e-01
1.856910591922054987e+00,-5.532613395824492741e-01
7.493389307820357281e-01,-1.800224387315208396e+00
3.842738032596042519e+00,2.304344942089935788e+00
2.515658850283168047e+00,2.279970970464066937e-01
2.321168434942592729e+00,-2.810533300272224366e+00
3.817873429025401055e+00,-2.558919385443690686e+00
3.497840277442163082e+00,-2.787781439147519080e+00
-1.072339960122855818e+00,-3.459792328589290200e+00
2.211063920770008906e-01,1.062855711267796099e+00
-1.588330595340847751e+00,7.917546131091461881e-01
-4.596768613685475735e-01,2.291120965141044241e+00
2.375489535892290949e+00,2.555359679519139338e+00
3.812303323661761834e+00,-1.603235367783952592e+00
3.162704405903828953e+00,-3.391358950339062872e-01
-1.282126421799252292e+00,-1.842123709773071383e-01
-5.310469820746819281e-01,-1.701908453196968596e+00
